日期,PE总开工率
2016-04-10,0.8748952086154635
2016-04-11,0.8748952086154635
2016-04-12,0.8748952086154635
2016-04-13,0.8748952086154635
2016-04-14,0.8836009544076864
2016-04-15,0.9164893274005285
2016-04-16,0.899722705874766
2016-04-17,0.8836009544076864
2016-04-18,0.8836009544076864
2016-04-19,0.8836009544076864
2016-04-20,0.8836009544076864
2016-04-21,0.8836009544076864
2016-04-22,0.9161763775542479
2016-04-23,0.9161763775542479
2016-04-24,0.9161763775542479
2016-04-25,0.9161763775542479
2016-04-26,0.9161763775542479
2016-04-27,0.8845448219143415
2016-04-28,0.8845448219143415
2016-04-29,0.8845448219143415
2016-04-30,0.9244005820206236
2016-05-01,0.9275637375846143
2016-05-02,0.9225026886822293
2016-05-03,0.8668311507559939
2016-05-04,0.9149111153286517
2016-05-05,0.8959321819447078
2016-05-06,0.8959321819447078
2016-05-07,0.8959321819447078
2016-05-08,0.9054216486366798
2016-05-09,0.9054216486366798
2016-05-10,0.9275637375846143
2016-05-11,0.8801164041247547
2016-05-12,0.8744227241095716
2016-05-13,0.8744227241095716
2016-05-14,0.8744227241095716
2016-05-15,0.8744227241095716
2016-05-16,0.8658822040867968
2016-05-17,0.8658822040867968
2016-05-18,0.8658822040867968
2016-05-19,0.8848611374707407
2016-05-20,0.8835958752451444
2016-05-21,0.8905548174859239
2016-05-22,0.8905548174859239
2016-05-23,0.9190232175618396
2016-05-24,0.906370595305877
2016-05-25,0.881065350793952
2016-05-26,0.8684127285379895
2016-05-27,0.8456380084772568
2016-05-28,0.8671474663123931
2016-05-29,0.8671474663123931
2016-05-30,0.8671474663123931
2016-05-31,0.8956158663883088
2016-06-01,0.8956158663883088
2016-06-02,0.9032074397418861
2016-06-03,0.92218637312583
2016-06-04,0.92218637312583
2016-06-05,0.92218637312583
2016-06-06,0.9316758398178018
2016-06-07,0.9316758398178018
2016-06-08,0.9506547732017457
2016-06-09,0.9506547732017457
2016-06-10,0.9506547732017457
2016-06-11,0.9591952932245205
2016-06-12,0.9591952932245205
2016-06-13,0.9231353197950272
2016-06-14,0.942114253178971
2016-06-15,0.9286708420320108
2016-06-16,0.9163345353324472
2016-06-17,0.9163345353324472
2016-06-18,0.9210792686784331
2016-06-19,0.9210792686784331
2016-06-20,0.9210792686784331
2016-06-21,0.9281963686974121
2016-06-22,0.9281963686974121
2016-06-23,0.8807490352375525
2016-06-24,0.8997279686214963
2016-06-25,0.9281963686974121
2016-06-26,0.9452774087429617
2016-06-27,0.9452774087429617
2016-06-28,0.9452774087429617
2016-06-29,0.9294616309230084
2016-06-30,0.9294616309230084
2016-07-01,0.937053204276586
2016-07-02,0.9338900487125952
2016-07-03,0.9338900487125952
2016-07-04,0.9149111153286514
2016-07-05,0.9149111153286514
2016-07-06,0.8959321819447076
2016-07-07,0.9149111153286514
2016-07-08,0.9092174353134683
2016-07-09,0.9092174353134683
2016-07-10,0.9193395331182385
2016-07-11,0.9161763775542476
2016-07-12,0.9206047953438344
2016-07-13,0.937053204276586
2016-07-14,0.9408489909533747
2016-07-15,0.9256658442462199
2016-07-16,0.9256658442462199
2016-07-17,0.9478079331941544
2016-07-18,0.9351553109381917
2016-07-19,0.9351553109381917
2016-07-20,0.9187069020054404
2016-07-21,0.9187069020054404
2016-07-22,0.9187069020054404
2016-07-23,0.9187069020054404
2016-07-24,0.9478079331941544
2016-07-25,0.9202884797874356
2016-07-26,0.9392674131713796
2016-07-27,0.9202884797874357
2016-07-28,0.9063705953058768
2016-07-29,0.9835515910672487
2016-07-30,0.9708989688112861
2016-07-31,0.9708989688112861
2016-08-01,0.9519200354273422
2016-08-02,0.9519200354273422
2016-08-03,0.9468589865249573
2016-08-04,0.9468589865249573
2016-08-05,0.9329411020433981
2016-08-06,0.9329411020433981
2016-08-07,0.9329411020433981
2016-08-08,0.9202884797874357
2016-08-09,0.8934016574935151
2016-08-10,0.9225026886822293
2016-08-11,0.8990953375086985
2016-08-12,0.8788511418991584
2016-08-13,0.8238122350857211
2016-08-14,0.8389953817928762
2016-08-15,0.8105269817169605
2016-08-16,0.8307711773265006
2016-08-17,0.8307711773265006
2016-08-18,0.8598722085152145
2016-08-19,0.8598722085152145
2016-08-20,0.8598722085152145
2016-08-21,0.8598722085152145
2016-08-22,0.8548111596128295
2016-08-23,0.8598722085152145
2016-08-24,0.8598722085152145
2016-08-25,0.8412095906876698
2016-08-26,0.8532295818308341
2016-08-27,0.8532295818308341
2016-08-28,0.8503827418232426
2016-08-29,0.8351995951160875
2016-08-30,0.8351995951160875
2016-08-31,0.8513316884924398
2016-09-01,0.8456380084772566
2016-09-02,0.8181185550705381
2016-09-03,0.7962927816790027
2016-09-04,0.7804770038590495
2016-09-05,0.8222306573037259
2016-09-06,0.8032517239197821
2016-09-07,0.8146390839501484
2016-09-08,0.8361485417852847
2016-09-09,0.8551274751692286
2016-09-10,0.8551274751692286
2016-09-11,0.8500664262668436
2016-09-12,0.8500664262668436
2016-09-13,0.8690453596507873
2016-09-14,0.8690453596507873
2016-09-15,0.8601885240716136
2016-09-16,0.8854937685835387
2016-09-17,0.8750553552223695
2016-09-18,0.8712595685455808
2016-09-19,0.8718921996583788
2016-09-20,0.8440564306952613
2016-09-21,0.8756879863351676
2016-09-22,0.8756879863351676
2016-09-23,0.8801164041247546
2016-09-24,0.8990953375086984
2016-09-25,0.9066869108622759
2016-09-26,0.9066869108622759
2016-09-27,0.9345226798253936
2016-09-28,0.9345226798253936
2016-09-29,0.9187069020054404
2016-09-30,0.9187069020054404
2016-10-01,0.8503835568308248
2016-10-02,0.8503835568308248
2016-10-03,0.8503835568308248
2016-10-04,0.909977028621096
2016-10-05,0.909977028621096
2016-10-06,0.909977028621096
2016-10-07,0.909977028621096
2016-10-08,0.928602470975352
2016-10-09,0.8988017632085424
2016-10-10,0.9112187247780462
2016-10-11,0.9112187247780462
2016-10-12,0.9298441671323023
2016-10-13,0.9298441671323023
2016-10-14,0.9670950518408146
2016-10-15,0.9714409883901409
2016-10-16,0.9714409883901409
2016-10-17,0.9633699633699635
2016-10-18,0.9540572421928354
2016-10-19,0.9540572421928354
2016-10-20,0.94567579313342
2016-10-21,0.9338796796423913
2016-10-22,0.8873160737567513
2016-10-23,0.8863848016390385
2016-10-24,0.8801763208542868
2016-10-25,0.8823672822575727
2016-10-26,0.8924239653806297
2016-10-27,0.9097945998659104
2016-10-28,0.875053330895349
2016-10-29,0.9256414944840613
2016-10-30,0.9256414944840613
2016-10-31,0.959163771560919
2016-11-01,0.9649539830560125
2016-11-02,0.9259462424574872
2016-11-03,0.9076613640519285
2016-11-04,0.8610349241177541
2016-11-05,0.8692631194002554
2016-11-06,0.8692631194002554
2016-11-07,0.9296032181385991
2016-11-08,0.9478880965441577
2016-11-09,0.9405741451819343
2016-11-10,0.9296032181385991
2016-11-11,0.9558115438532333
2016-11-12,0.9637349911623088
2016-11-13,0.972267934418236
2016-11-14,0.9820198695678672
2016-11-15,0.9881148290363868
2016-11-16,0.9881148290363868
2016-11-17,0.9881148290363868
2016-11-18,0.9881148290363868
2016-11-19,0.9881148290363868
2016-11-20,0.9881148290363868
2016-11-21,0.9783628938867556
2016-11-22,0.9631254952154568
2016-11-23,0.9448406168098981
2016-11-24,0.8960809410617416
2016-11-25,0.9113183397330404
2016-11-26,0.9113183397330404
2016-11-27,0.9113183397330404
2016-11-28,0.9113183397330404
2016-11-29,0.9619065033217528
2016-11-30,0.9619065033217528
2016-12-01,0.9619065033217528
2016-12-02,0.9378314134211004
2016-12-03,0.9378314134211004
2016-12-04,0.9341744377399888
2016-12-05,0.9652587310294386
2016-12-06,0.9317364539525809
2016-12-07,0.9475833485707319
2016-12-08,0.9558115438532333
2016-12-09,0.9680014627902723
2016-12-10,0.972877430365088
2016-12-11,0.972877430365088
2016-12-12,0.9893338209300907
2016-12-13,0.9710489425245322
2016-12-14,0.9710489425245322
2016-12-15,0.9893338209300907
2016-12-16,0.9893338209300907
2016-12-17,0.9893338209300907
2016-12-18,0.9619065033217528
2016-12-19,0.9253367465106355
2016-12-20,0.9253367465106355
2016-12-21,0.971048942524532
2016-12-22,0.9375266654476744
2016-12-23,0.9387456573413784
